ORGNR;KOMNR;GARDSNR;BRUKSNR;FESTENR;ID;KOORDSYS;NORD;OST;ORGNR_1
"311266500";"4621";183;1;0;115302;25832;6723346;363284;"312558610"
"311266519";"4621";183;1;0;115302;25832;6723346;363284;"310816523"
"311266527";"4621";132;3;0;115306;25832;6729727;369980;"311744526"
"311266543";"4621";140;5;0;115315;25832;6729309;373486;"212862592"
"311266551";"4621";140;10;0;115316;25832;6729269;373554;"210718982"
"311266578";"4621";155;1;0;115317;25832;6727609;365825;"313399508"
"311266586";"5503";42;1;0;115325;25833;7617970;560564;"312865521"
"311266594";"5503";106;14;0;115336;25833;7642492;564137;"313587428"
"311266608";"5503";107;8;0;115337;25833;7642888;564622;"312604930"
"311266624";"5503";109;4;0;115338;25833;7641204;568488;"312879077"
"311266632";"5501";97;1;0;115357;25833;7756911;637187;"310218537"
"311266640";"5542";64;10;0;115363;25833;7796847;708432;"210227202"
"311266659";"1870";3;4;0;111159;25833;7616908;519581;"310328669"
"311266667";"1848";97;7;0;111198;25833;7506674;498710;"314010787"
"311266675";"1848";98;9;0;111203;25833;7507885;500882;"313988740"
"311266683";"1848";98;21;0;111206;25833;7507735;501025;"313477681"
"311266705";"5520";24;4;0;112565;25833;7636890;642340;"312533774"
"311266713";"5520";37;6;0;112570;25833;7630792;642619;"312533774"
"311266721";"5520";37;6;0;112570;25833;7630792;642619;"311167901"
"311266748";"5520";49;5;0;112573;25833;7636651;627298;"310225630"
"311266756";"5546";12;7;0;112602;25833;7782434;768400;"310260223"
"311266764";"5546";12;7;0;112602;25833;7782434;768400;"311175408"
"311266772";"5518";57;3;0;112625;25833;7632762;612372;"310752509"
"311266780";"3441";68;9;0;113962;25832;6795388;552365;"311718924"
"311266799";"3442";266;6;0;113963;25832;6720550;596006;"210497412"
"311266802";"4225";283;2;0;113969;25832;6441398;389032;"312495228"
"311266829";"5534";62;29;0;113980;25833;7756570;678112;"313028097"
"311266837";"5512";18;2;0;113981;25833;7606814;571543;"313579476"
"311266845";"5524";7;7;0;113983;25833;7679594;640407;"310295272"
"311266853";"5027";113;3;0;113987;25832;6973356;563990;"313596397"
"311266861";"5524";20;11;0;113988;25833;7671394;653273;"313368319"
"311266888";"4622";57;2;0;113989;25832;6696942;349341;"312440474"
"311266896";"4622";57;2;0;113989;25832;6696942;349341;"313298086"
"311266918";"4615";63;3;0;34912;25832;6647809;293996;"313614913"
"311266926";"4615";85;2;0;34931;25832;6650815;299452;"310465844"
"311266934";"4615";87;1;0;34933;25832;6649562;301502;"312524996"
"311266942";"4616";10;1;0;34947;25832;6652645;306673;"310775304"
"311266950";"4616";17;1;0;34952;25832;6655536;304421;"310142476"
"311266969";"4616";19;2;0;34956;25832;6653109;304280;"313474720"
"311266977";"4616";19;5;0;34957;25832;6653131;304378;"312399660"
"311266993";"4616";19;7;0;34959;25832;6652831;304495;"212816582"
"311267019";"4616";37;1;0;34986;25832;6653952;300570;"311815946"
"311267027";"4617";82;8;0;36216;25832;6654017;332678;"313387186"
"311267035";"1160";112;4;0;33672;25832;6597656;312520;"310199419"
"311267043";"1160";113;6;0;33673;25832;6598178;311260;"310511390"
"311267051";"1160";113;12;0;33676;25832;6597120;311975;"310865206"
"311267078";"1160";114;6;0;33678;25832;6601697;313771;"313544516"
"311267086";"1160";119;18;0;33684;25832;6603543;312487;"310009946"
"311267094";"1160";121;4;0;33687;25832;6606208;314023;"310227455"
"311267108";"4650";81;1;0;41897;25832;6848491;362790;"213805312"
"311267116";"4650";81;3;0;41898;25832;6848399;363071;"312407701"
"311267124";"4650";92;6;0;41900;25832;6848164;368488;"311724843"
"311267132";"4650";92;6;0;41900;25832;6848164;368488;"313811956"
"311267140";"4650";94;2;0;41904;25832;6848268;370158;"313643158"
"311267159";"4649";107;3;0;41905;25832;6870522;321104;"313694755"
"311267167";"4649";108;3;0;41906;25832;6870069;322384;"310911925"
"311267175";"4649";115;3;0;41907;25832;6871831;324352;"312777665"
"311267183";"4651";30;4;0;41916;25832;6865754;397127;"312492725"
"311267191";"4651";31;1;0;41917;25832;6867201;396112;"313544222"
"311267205";"4651";31;5;0;41920;25832;6866811;396220;"310393835"
"311267213";"4650";103;5;0;41924;25832;6847310;367245;"313863565"
"311267221";"4650";113;2;0;41925;25832;6846716;365539;"310923478"
"311267248";"4650";114;1;0;41927;25832;6847150;363955;"312563657"
"311267256";"4650";120;3;0;41929;25832;6840022;360912;"310831034"
"311267264";"4650";124;3;0;41930;25832;6842791;360705;"310382736"
"311267272";"4650";124;3;0;41930;25832;6842791;360705;"310612782"
"311267280";"4651";1;2;0;41933;25832;6868765;393048;"313007685"
"311267299";"4651";5;2;0;41939;25832;6869769;392067;"210110372"
"311267310";"4651";6;4;0;41944;25832;6870264;392103;"312519585"
"311267329";"1577";247;13;0;41948;25832;6869632;369964;"312258463"
"311267337";"1577";177;5;0;41951;25832;6874856;366365;"310961833"
"311267345";"1577";181;5;0;41960;25832;6875878;369944;"310658251"
"311267353";"1577";194;3;0;41971;25832;6876546;376529;"313711277"
"311267361";"1577";204;3;0;41977;25832;6875066;370057;"213669222"
"311267388";"1577";204;8;0;41979;25832;6874656;369992;"313205258"
"311267396";"1577";204;8;0;41979;25832;6874656;369992;"310820466"
"311267418";"3416";20;77;0;238251;25832;6652615;669158;"310194441"
"311267426";"1516";3;2;0;43307;25832;6922304;337224;"313724328"
"311267434";"1516";23;16;0;43343;25832;6913243;337363;"312938685"
"311267442";"1121";61;9;0;240457;25832;6509815;310354;"314132572"
"311267450";"1516";74;1;0;43372;25832;6906475;336597;"313449572"
"311267469";"4639";27;4;0;39194;25832;6773427;369297;"211754842"
"311267477";"3107";102;3;0;115620;25832;6569359;604067;"314212312"
"311267485";"3107";89;3;0;115621;25832;6569787;604000;"313075389"
"311267493";"3107";89;5;0;115622;25832;6569895;604006;"310420840"
"311267507";"3107";91;3;0;115625;25832;6569632;603461;"311171771"
"311267515";"3107";92;3;0;115626;25832;6570730;603556;"213604112"
"311267523";"3107";94;1;0;115629;25832;6571487;603566;"310438960"
"311267531";"3107";94;1;0;115629;25832;6571487;603566;"310116602"
"311267558";"3107";95;2;0;115630;25832;6571731;603862;"213811142"
"311267566";"1865";67;6;0;111448;25833;7586897;479055;"312166356"
"311267582";"5540";32;8;0;112873;25833;7717974;715612;"310601101"
"311267590";"3418";96;1;0;114253;25832;6723484;664389;"310071072"
"311267604";"3418";117;54;0;114254;25832;6737867;680286;"311721429"
"311267612";"3418";117;54;0;114254;25832;6737867;680286;"310045551"
"311267620";"4005";83;7;0;114259;25832;6606354;501980;"314135040"
"311267639";"3232";29;1;0;114295;25832;6653793;608939;"312450771"
"311267647";"4622";31;22;0;114301;25832;6696883;342580;"313321754"
"311267655";"4622";31;22;0;114301;25832;6696883;342580;"310922137"
"311267671";"4626";1;2;0;114302;25832;6688315;282408;"312647605"
"311267698";"4626";53;7;0;114304;25832;6690300;283767;"312647605"
"311267701";"3205";460;1;0;114313;25832;6638989;624024;"312647605"
"311267728";"3205";461;1;0;114315;25832;6638413;624360;"312647605"
"311267736";"3205";462;5;0;114316;25832;6638679;624808;"312647605"
"311267744";"3205";463;4;0;114317;25832;6637761;624815;"312647605"
"311267752";"3107";96;8;0;115635;25832;6571832;603391;"312647605"
"311267779";"3107";98;2;0;115638;25832;6572029;603513;"312647605"
"311267787";"3107";98;20;0;115639;25832;6572982;603409;"312647605"
"311267795";"3107";99;1;0;115640;25832;6572395;602819;"312647605"
"311267809";"3107";99;3;0;115641;25832;6572424;602823;"312647605"
"311267817";"3107";101;6;0;115642;25832;6570949;602509;"312647605"
"311267825";"3107";108;2;0;115643;25832;6569124;600326;"312647605"
"311267833";"3107";102;8;0;115646;25832;6570577;602763;"312647605"
"311267841";"3107";102;9;0;115647;25832;6569094;603277;"312647605"
"311267868";"5054";13;26;0;115665;25832;7042351;550523;"312647605"
"311267876";"4003";112;30;0;115678;25832;6562563;537872;"312647605"
"311267884";"4621";355;2;0;115684;25832;6730272;333493;"312647605"
"311267892";"4621";85;3;0;115685;25832;6727674;360818;"312647605"
"311267906";"3418";26;13;0;115699;25832;6727163;678840;"312647605"
"311267914";"4639";34;1;0;39195;25832;6771520;366669;"312647605"
"311267922";"4639";35;2;0;39197;25832;6772801;367264;"312647605"
"311267930";"4639";35;3;0;39198;25832;6772924;367210;"312647605"
"311267949";"4639";36;6;0;39200;25832;6773051;367767;"312647605"
"311267957";"4639";37;4;0;39201;25832;6772948;368053;"312647605"
"311267965";"4639";38;3;0;39203;25832;6773713;368477;"312647605"
"311267973";"4639";39;7;0;39205;25832;6772772;367493;"312647605"
"311268031";"4639";39;21;0;39207;25832;6773372;368447;"312647605"
"311268058";"4639";43;3;0;39211;25832;6779392;371252;"312647605"
"311268066";"4639";44;1;0;39213;25832;6778427;370860;"312647605"
"311268074";"4639";45;1;0;39214;25832;6776627;367384;"312647605"
"311268082";"4639";48;1;0;39217;25832;6774454;363686;"312647605"
"311268090";"4639";53;2;0;39223;25832;6765774;360239;"312647605"
"311268104";"4639";56;7;0;39227;25832;6764308;361260;"312647605"
"311268112";"4639";61;1;0;39238;25832;6765605;357780;"312647605"
"311268120";"4639";61;4;0;39240;25832;6765823;357918;"312647605"
"311268139";"4639";64;4;0;39242;25832;6767616;358545;"312647605"
"311268147";"4639";64;10;0;39243;25832;6767972;358364;"312647605"
"311268155";"4639";68;2;0;39250;25832;6770935;354473;"312647605"
"311268163";"4639";71;1;0;39253;25832;6776267;353977;"312647605"
"311268171";"4639";74;1;0;39256;25832;6777606;349699;"312647605"
"311268198";"4639";97;17;0;39261;25832;6784333;372777;"312647605"
"311268201";"4639";97;21;0;39263;25832;6784044;373050;"312647605"
"311268228";"4639";97;24;0;39264;25832;6784090;372814;"312647605"
"311268236";"4639";98;1;0;39271;25832;6781294;372087;"312647605"
"311268244";"4639";99;2;0;39272;25832;6781037;372329;"312647605"
"311268252";"4640";310;7;0;39281;25832;6787928;367194;"312647605"
"311268260";"4648";5;8;0;40506;25832;6855946;283431;"312647605"
"311268279";"4648";5;8;0;40506;25832;6855946;283431;"312647605"
"311268287";"4648";5;10;0;40508;25832;6856115;283648;"312647605"
"311268295";"4648";12;49;0;40517;25832;6862771;285286;"312647605"
"311268309";"3228";163;14;0;4604;25832;6666410;641307;"312647605"
"311268317";"4650";104;1;0;40668;25832;6846490;368665;"312647605"
"311268325";"4650";104;3;0;40669;25832;6846169;368733;"312647605"
"311268333";"4650";105;1;0;40670;25832;6845522;368996;"312647605"
"311268341";"4650";105;2;0;40671;25832;6845841;368900;"312647605"
"311268376";"4650";32;4;0;40676;25832;6859655;342006;"312647605"
"311268384";"4637";55;1;0;42075;25832;6784014;300388;"312647605"
"311268392";"4637";57;4;0;42082;25832;6786171;302497;"312647605"
"311268406";"4637";57;7;0;42085;25832;6786476;302622;"312647605"
"311268465";"4650";81;2;0;42094;25832;6848461;362643;"312647605"
"311268473";"4650";88;3;0;42100;25832;6848048;366917;"312647605"
"311268481";"4650";88;6;0;42101;25832;6848271;367300;"312647605"
"311268503";"4650";88;9;0;42102;25832;6847796;366666;"312647605"
"311268511";"4650";86;1;0;42115;25832;6848253;365990;"312647605"
"311268538";"4650";59;10;0;42120;25832;6855907;350157;"312647605"
"311268546";"4650";59;12;0;42121;25832;6856580;350454;"312647605"
"311268554";"4650";91;6;0;42126;25832;6847513;367746;"312647605"
"311268570";"4650";92;2;0;42128;25832;6847502;368096;"312647605"
"311268589";"4650";92;3;0;42129;25832;6847741;368193;"312647605"
"311268597";"4650";92;3;0;42129;25832;6847741;368193;"312647605"
"311268600";"4650";69;6;0;42133;25832;6853387;351932;"312647605"
"311268619";"4650";69;16;0;42136;25832;6853320;351516;"312647605"
"311268627";"4650";66;2;0;42140;25832;6854149;350805;"312647605"
"311268635";"4650";70;3;0;42145;25832;6854121;352737;"312647605"
"311268643";"4650";72;2;0;42147;25832;6853822;353025;"312647605"
"311268651";"4650";72;3;0;42148;25832;6853974;353201;"312647605"
"311268678";"4650";76;6;0;42149;25832;6850824;354042;"312647605"
"311268686";"4650";96;1;0;42151;25832;6848202;372410;"312647605"
"311268694";"3110";15;13;0;115708;25832;6551251;616731;"312647605"
"311268708";"3428";12;75;0;115713;25832;6877934;595247;"312647605"
"311268716";"3905";457;2;0;115722;25832;6582065;575908;"312647605"
"311268724";"1868";36;3;0;111606;25833;7633879;496072;"312647605"
"311268732";"1871";15;23;0;111651;25833;7636032;525627;"312647605"
"311268740";"1871";10;25;0;111653;25833;7654671;525219;"312647605"
"311268759";"1871";10;25;0;111653;25833;7654671;525219;"312647605"
"311268767";"1871";10;27;0;111654;25833;7654544;525644;"312647605"
"311268775";"1871";13;1;0;111671;25833;7641620;520197;"312647605"
"311268783";"5503";142;12;0;112900;25833;7650702;570098;"312647605"
"311268791";"5524";10;2;0;112924;25833;7682726;645101;"312647605"
"311268805";"5524";12;4;0;112934;25833;7682082;645767;"312647605"
"311268813";"5524";12;9;0;112937;25833;7682527;645497;"312647605"
"311268821";"5520";24;6;0;112946;25833;7637162;642583;"312647605"
"311268848";"5524";67;4;0;112980;25833;7683420;637392;"312647605"
"311268856";"3205";465;2;0;114325;25832;6636901;625618;"312647605"
"311268864";"3205";466;1;0;114328;25832;6636966;624390;"312647605"
"311268872";"3205";442;1;0;114339;25832;6643707;620786;"312647605"
"311268880";"3205";442;3;0;114340;25832;6643020;621665;"312647605"
"311268899";"3205";443;1;0;114341;25832;6643729;621113;"312647605"
"311268902";"3205";444;4;0;114344;25832;6643276;621014;"312647605"
"311268910";"3205";445;5;0;114347;25832;6643004;621180;"312647605"
"311268929";"3205";445;6;0;114348;25832;6643102;621145;"312647605"
"311268937";"3205";449;3;0;114353;25832;6641502;622734;"312647605"
"311268945";"3205";263;9;0;114357;25832;6658810;619253;"312647605"
"311268953";"3205";263;15;0;114358;25832;6659896;619831;"312647605"
"311268961";"3205";240;2;0;114360;25832;6652547;626168;"312647605"
"311268988";"3205";242;1;0;114361;25832;6650834;624229;"312647605"
"311268996";"3205";266;4;0;114365;25832;6656419;620808;"312647605"
"311269003";"3205";269;1;0;114368;25832;6655436;618944;"312647605"
"311269011";"3205";269;3;0;114370;25832;6655641;618966;"312647605"
"311269038";"3205";269;7;0;114372;25832;6655206;619419;"312647605"
"311269046";"3205";271;1;0;114376;25832;6654574;618994;"312647605"
"311269054";"3205";279;1;0;114380;25832;6653829;617172;"312647605"
"311269062";"3205";280;1;0;114381;25832;6654543;616977;"312647605"
"311269070";"4650";118;5;0;42152;25832;6840077;364040;"312647605"
"311269089";"4650";120;2;0;42158;25832;6840183;361095;"312647605"
"311269097";"4650";114;3;0;42160;25832;6847131;363797;"312647605"
"311269100";"4650";114;3;0;42160;25832;6847131;363797;"312647605"
"311269119";"1577";32;1;0;43501;25832;6889014;350775;"312647605"
"311269127";"5055";222;1;0;43507;25832;6997171;463106;"312647605"
"311269135";"5055";224;2;0;43516;25832;6995634;463686;"312647605"
"311269143";"1577";44;1;0;43535;25832;6886158;359077;"312647605"
"311269151";"1577";51;3;0;43540;25832;6883649;362881;"312647605"
"311269178";"1577";60;1;0;43543;25832;6882494;363631;"312647605"
"311269186";"4647";494;1;0;39292;25832;6821841;321925;"312647605"
"311269194";"4647";496;2;0;39294;25832;6822993;323364;"312647605"
"311269208";"4647";499;14;0;39301;25832;6823867;325404;"312647605"
"311269216";"4647";423;4;0;39304;25832;6823651;303418;"312647605"
"311269224";"4647";424;1;0;39306;25832;6823801;304054;"312647605"
"311269232";"4647";425;2;0;39308;25832;6823254;304142;"312647605"
"311269240";"4647";426;1;0;39309;25832;6822672;306356;"312647605"
"311269259";"4647";426;3;0;39311;25832;6822681;306218;"312647605"
"311269267";"4647";427;1;0;39312;25832;6822711;307147;"312647605"
"311269275";"4647";427;2;0;39313;25832;6822785;307404;"312647605"
"311269283";"4647";482;2;0;39325;25832;6819325;313942;"312647605"
"311269291";"4647";485;1;0;39328;25832;6819663;316138;"312647605"
"311269305";"4647";485;4;0;39330;25832;6819593;316063;"312647605"
"311269313";"4647";485;9;0;39343;25832;6819864;316426;"312647605"
"311269321";"4647";488;1;0;39346;25832;6820131;319020;"312647605"
"311269348";"4647";490;1;0;39349;25832;6821032;320369;"312647605"
"311269356";"4640";202;8;0;39364;25832;6785709;376830;"312647605"
"311269364";"4640";205;4;0;39370;25832;6785294;379109;"312647605"
"311269372";"4650";27;6;0;40685;25832;6848423;334981;"312647605"
"311269380";"4651";59;15;0;40704;25832;6865882;381406;"312647605"
"311269399";"4651";60;1;0;40705;25832;6866177;380716;"312647605"
"311269402";"4651";60;2;0;40706;25832;6866026;380960;"313964078"
"311269410";"4651";60;3;0;40707;25832;6866253;380902;"312961091"
"311269429";"4651";61;1;0;40709;25832;6866604;381745;"313889556"
"311269437";"4651";31;10;0;40713;25832;6866508;396447;"310102970"
"311269445";"4651";81;5;0;42250;25832;6862270;384197;"213575392"
"311269453";"4651";82;1;0;42251;25832;6861871;383992;"310221007"
"311269461";"4651";82;2;0;42252;25832;6861949;383610;"312213745"
"311269488";"4651";82;4;0;42254;25832;6861706;384132;"311005936"
"311269496";"4651";82;5;0;42255;25832;6861909;383856;"312924684"
"311269526";"4651";81;7;0;42264;25832;6862353;384635;"310101648"
"311269542";"4651";85;6;0;42274;25832;6860305;385389;"313730735"
"311269550";"4651";86;7;0;42278;25832;6857818;384829;"213091352"
"311269569";"4651";88;4;0;42284;25832;6856499;384591;"310137790"
"311269577";"4651";88;5;0;42285;25832;6857264;384605;"312951363"
"311269585";"4651";88;7;0;42287;25832;6857023;384834;"312685418"
"311269593";"4651";89;4;0;42290;25832;6856123;384788;"310670723"
"311269607";"4651";102;3;0;42302;25832;6840920;383918;"313375692"
"311269615";"4651";103;1;0;42303;25832;6841928;383956;"312566583"
